

площа	окружність	дов. головної осі	дфаметр Фарета
5689	71490.08	110.01187896728516	85.10851761133159
3102	38980.88	83.88496398925781	62.84575616355073
4143	52062.47	74.57911682128906	72.62941163081096
5716	71829.37	114.19833374023438	85.31024110683424
3216	40413.45	83.47772216796875	63.99014280237452
7909	99387.43	116.55296325683594	100.3496465330616
5238.5	65828.93	92.65647888183594	81.66924362999299
4645	58370.79	86.5431900024414	76.90382100581759
2180.5	27400.97	61.04815673828125	52.69059524521452
3430.5	43108.93	73.31220245361328	66.08969857862854
3652	45892.39	71.30518341064453	68.18996126537112
7273.5	91401.5	125.26692962646484	96.2336107014135
3547	44572.92	96.1899185180664	67.20253466332667
3658.5	45974.07	80.75370025634766	68.250618124773
2710	34054.86	76.42234802246094	58.740779414579535
6281	78929.37	102.01944732666016	89.42716354934645
2837	35650.79	78.31401062011719	60.10141918801632
6481	81442.65	103.98892974853516	90.83977922379925
4182.5	52558.85	90.04054260253906	72.97482028655376
6207	77999.46	103.30805969238281	88.89880682085196
5135	64528.31	103.98369598388672	80.85842604339427
3980	50014.16	81.93933868408203	71.18632865969383
7306	91809.9	129.8572998046875	96.4483701979204
2887	36279.11	87.41951751708984	60.62872723099517
5996	75347.96	94.0744400024414	87.37473496516047
3351	42109.91	69.30796813964844	65.31941299803245
3423.5	43020.97	80.02517700195312	66.02223550744726
4747	59652.56	92.63997650146484	77.74360500296997
6698	84169.55	116.47413635253906	92.34802905658637
3246	40790.44	68.0674057006836	64.2879114780558
7110	89346.9	118.24729919433594	95.14585205392302
4451	55932.92	79.92699432373047	75.28073600607402
2569.5	32289.29	75.07003021240234	57.197805991112986
4148	52125.31	83.63322448730469	72.67322499766648
4643	58345.66	87.4476089477539	76.88726296471582
4260	53532.74	89.21585083007812	73.64781368494107
4421	55555.92	81.18270874023438	75.02660879497456
6057.5	76120.79	116.92671203613281	87.82168605892993
3752	47149.02	82.36449432373047	69.11725379271323
2604	32722.83	59.93845748901367	57.58051558027562
8211.5	103188.75	119.89701843261719	102.25070425964209
4449	55907.78	88.47795867919922	75.26382088710844
1553.5	19521.86	49.601375579833984	44.474460454805694
2654.5	33357.43	71.84456634521484	58.136170939437434
3167	39797.7	70.24756622314453	63.500784547722404
2901	36455.04	68.14579772949219	60.77555363200492
3858	48481.06	75.1639633178711	70.08679022175475
3607	45326.9	82.13128662109375	67.76854017801868
2721	34193.09	62.91120147705078	58.859874288214186
3969.5	49882.21	82.6086196899414	71.09236508111282
4076	51220.53	79.65361785888672	72.03974170095644
2711.5	34073.71	67.16708374023438	58.757033838931946
3768	47350.08	88.84629821777344	69.26446855756632
4020	50516.81	82.46546173095703	71.54315459801415
3047	38289.73	74.75818634033203	62.286121189298996
2327	29241.94	63.21756362915039	54.43186953062263
3905.5	49077.96	78.54412841796875	70.51692734346257
3022	37975.57	64.6485824584961	62.03007257927127
1869	23486.55	51.9977912902832	48.78201214699963
3604.5	45295.48	74.14251708984375	67.74505102956151
2514	31591.86	61.66671371459961	56.57671089294781
4927	61914.51	84.54737091064453	79.2038587248762
5480	68863.71	91.3763427734375	83.53054953218428
2638	33150.09	77.69249725341797	57.9552061424283
2057	25849.02	59.344364166259766	51.17669140849406
3643	45779.29	73.15495300292969	68.10588565953898
4230	53155.75	98.89837646484375	73.38803222753515
2581	32433.8	66.50835418701172	57.325659742923634
4141	52037.34	77.25484466552734	72.61187888182145
3876	48707.25	86.88072204589844	70.2500994689224
4155	52213.27	106.25399017333984	72.73451937267889
7469.5	93864.51	121.38105773925781	97.52160160394875
3734	46922.83	78.92471313476562	68.95126148259433
5752	72281.76	89.08689880371094	85.57846610752414
6248	78514.68	102.25465393066406	89.19193167268718
5573	70032.38	91.28871154785156	84.23635784392071
4543	57089.02	86.56797790527344	76.05476481938423
3260.5	40972.65	75.29212188720703	64.4313397005603
5230	65722.12	94.8018569946289	81.60295839591173
2300	28902.65	59.51046371459961	54.1151637980601
6355	79859.29	115.53621673583984	89.95241690356052
3756.5	47205.57	70.03634643554688	69.15868961885873
2992	37598.58	73.32762908935547	61.72141215046531
4343	54575.75	76.12109375	74.36181374055377
2512	31566.72	65.84537506103516	56.554201757028885
2369	29769.73	60.862789154052734	54.9208929413716
2504	31466.19	67.15243530273438	56.4640754818216
1838	23096.99	51.73444366455078	48.37576131931392
3516	44183.36	72.89398193359375	66.90822250881301
2222	27922.48	64.83475494384766	53.189644371827974
2527.5	31761.5	71.85929870605469	56.7284139503135
3563	44773.98	71.5910415649414	67.35393453905559
2042	25660.53	64.92179107666016	50.989755347022424
3666	46068.31	82.62759399414062	68.32053989101013
1475	18535.4	58.20355224609375	43.33622420659609
3864	48556.46	75.73747253417969	70.14126888541915
7188	90327.07	111.94508361816406	95.66632556734031
4921	61839.11	87.14454650878906	79.15561761266055
4205	52841.59	113.12222290039062	73.17084313858464
2601.5	32691.41	65.59266662597656	57.55286852649941
2570	32295.57	63.18563461303711	57.20337079202036
3021.5	37969.29	83.79544067382812	62.024940825584785
4524	56850.26	81.4991683959961	75.89555784353836
4435	55731.85	88.5397720336914	75.14530844238013
3200	40212.39	70.7765884399414	63.83076486422923
3328	41820.88	78.09745025634766	65.0948631220515
2536	31868.32	64.41699981689453	56.82372291084396
3729	46860	75.9471206665039	68.90508154205627
3871.5	48650.7	87.42024993896484	70.20930776928499
4847	60909.2	88.76264190673828	78.5582081855953
3798.5	47733.36	76.50564575195312	69.54423348255781
6489	81543.18	124.38492584228516	90.89582721878091
6627	83277.34	109.19670104980469	91.85727223774894
2118.5	26621.86	74.73439025878906	51.93609511237288
2022	25409.2	65.10807800292969	50.73943593945935
6093	76566.9	115.55997467041016	88.07864977434285
4167.5	52370.35	79.3660659790039	72.8438453315295
2105	26452.21	75.2573471069336	51.770350990383655
2078	26112.92	65.35272979736328	51.43726056041154
3581	45000.17	82.98961639404297	67.52385363482017
2775	34871.68	80.6635971069336	59.44106103225342
3478	43705.84	93.04235076904297	66.54567706912971
5629	70736.1	90.72058868408203	84.65852229583405
2784.5	34991.06	74.40848541259766	59.54272006144043
3023	37988.14	79.67726135253906	62.04033481320356
2271	28538.23	66.8427734375	53.77292075100212
6261	78678.05	96.68045043945312	89.28467275846876
3173	39873.09	85.91349792480469	63.56090839065055
3976	49963.89	91.20379638671875	71.15054764277649
5250.5	65979.73	94.16590881347656	81.76273129997537
2842	35713.63	81.80720520019531	60.15435799788185
2583	32458.94	69.5159912109375	57.347866081057674
1931	24265.66	59.210994720458984	49.58452945106567
2614.5	32854.78	79.14850616455078	57.6964885388191
2021.5	25402.92	64.11479187011719	50.73316212973652
8000.5	100537.25	146.48513793945312	100.92845474718054
6108	76755.39	115.7314682006836	88.18700096523509
3200	40212.39	69.63375091552734	63.83076486422923
4025.5	50585.92	91.07604217529297	71.59207908233562
2504.5	31472.48	80.35877990722656	56.4697125881584
2790.5	35066.46	92.3302001953125	59.60683643327728
3509.5	44101.68	74.35287475585938	66.84634756101528
3009	37812.21	66.09888458251953	61.89650870693843
4157.5	52244.69	75.9909896850586	72.756397706569
3776	47450.62	94.10433959960938	69.33795873055375
1873.5	23543.1	52.734100341796875	48.84070317943147
4185.5	52596.54	85.28831481933594	73.0009870788678
3503	44020	71.92919921875	66.78441528685622
1881	23637.34	53.89157485961914	48.938365150941046
3609	45352.03	75.89021301269531	67.7873256365023
2978.5	37428.93	69.17945861816406	61.582010230209946
4404	55342.3	96.98773956298828	74.88222055343749
5803	72922.65	107.52157592773438	85.957018783216
2849.5	35807.87	71.01960754394531	60.23367897383362
6068	76252.74	89.97882080078125	87.89776764772225
2403	30196.99	65.47109985351562	55.31360254041131
2157	27105.66	64.48885345458984	52.405893733374555
2585	32484.07	68.15460205078125	57.370063823743436
4413	55455.39	91.74291229248047	74.95869603265703
4360	54789.38	90.89224243164062	74.50721049029623
2840	35688.49	74.70277404785156	60.13318806655657
3770	47375.22	86.80345916748047	69.28284840890683
2043	25673.1	66.75140380859375	51.002239067456024
2544.5	31975.13	65.77268981933594	56.91887227957544
2388	30008.49	61.09773635864258	55.14069307532839
2789	35047.61	69.0075912475586	59.59081380772014
2094.5	26320.26	62.944828033447266	51.641071120260456
3744	47048.49	78.1551742553711	69.04352870101911
7003	88002.29	103.90599822998047	94.42720228716058
1978	24856.28	63.53175735473633	50.18433838844697
2658	33401.41	65.80061340332031	58.17448504203593
3509	44095.39	85.4516372680664	66.84158557721149
2407	30247.25	80.92588806152344	55.35962052053407
3403	42763.36	71.6894760131836	65.82426733913381
2111	26527.61	73.10511016845703	51.844080461861104
3092	38855.22	67.06779479980469	62.744375623008025
2422	30435.75	60.71795654296875	55.531848315615825
2655	33363.71	64.1628189086914	58.14164592847245
1823	22908.49	50.72418212890625	48.17795855006936
2920.5	36700.09	81.09318542480469	60.97947269695797
1848	23222.65	58.318695068359375	48.50718172261279
2228	27997.87	64.52330017089844	53.26140915963398
4706	59137.34	98.12305450439453	77.40713983557121
1804	22669.73	62.164913177490234	47.92623643373464
3208	40312.92	70.9141845703125	63.91050351476197
3695.5	46439.02	91.01497650146484	68.59487398901462
5860	73638.93	98.08049774169922	86.37814383365767
3842	48280	76.60855102539062	69.94130632803834
3111	39093.98	75.44673919677734	62.93685902292147
2228	27997.87	65.3691177368164	53.26140915963398
2728	34281.06	75.12428283691406	58.935536631454575
3331.5	41864.86	78.35011291503906	65.12908369757089
3296	41418.76	79.95610809326172	64.78115111239609
3340	41971.68	73.93757629394531	65.2121160476751
3281	41230.26	85.5361099243164	64.63357445071462
6224.5	78219.37	91.58882141113281	89.02403914788421
6753	84860.7	107.85041046142578	92.72640748781629
5994	75322.83	95.96867370605469	87.36016157919218
4447	55882.65	80.6286392211914	75.24690196571065
4358	54764.24	93.22696685791016	74.49011972037526
1729	21727.25	52.75248718261719	46.91941147166166
3257	40928.67	95.29803466796875	64.39674834339405
3520.5	44239.91	86.91761016845703	66.95102551298329
1972	24780.88	53.12765121459961	50.10816682156454
1181	14840.88	46.29000473022461	38.77751800118501
4230	53155.75	83.91649627685547	73.38803222753515
3044	38252.03	83.12826538085938	62.255450959525106
1468.5	18453.72	54.966915130615234	43.24063218135908
2217	27859.64	69.5294189453125	53.12976633374041
3181	39973.62	73.37162017822266	63.64098515738543
3681	46256.81	75.50796508789062	68.46016918011621
5377	67569.37	99.8497314453125	82.74182154171474
2482.5	31196.02	66.75894165039062	56.221145219615025
2252.5	28305.75	59.631893157958984	53.553450631270756
3500	43982.3	73.5590591430664	66.75581178124546
1563	19641.24	66.11589813232422	44.610238829455504
5326	66928.49	94.56864166259766	82.34849006059234
4511	56686.9	78.46663665771484	75.7864340518824
4099	51509.55	83.24410247802734	72.24270824013612
2132	26791.5	74.73280334472656	52.10131197364772
2000	25132.74	53.87992477416992	50.4626504404032
2594	32597.17	70.4486312866211	57.46984756411846
3501	43994.86	75.5125503540039	66.76534764470117
4697	59024.24	101.16381072998047	77.33308568537181
5010	62957.52	137.20315551757812	79.86820468198322
5013	62995.22	98.26866149902344	79.89211373945098
2642	33200.35	59.84951400756836	57.99912824508917
3453	43391.68	84.61079406738281	66.30607926857473
3061.5	38471.94	73.80329132080078	62.43414823801716
2911	36580.7	74.10176086425781	60.88021283408969
2967	37284.42	67.30037689208984	61.463011065430464
2996.5	37655.13	67.33000183105469	61.7678095434743
3497	43944.6	80.99327087402344	66.72719601436032
4645	58370.79	87.24967193603516	76.90382100581759
1610	20231.86	55.72508239746094	45.27599437918081
3172.5	39866.81	84.50361633300781	63.555900242796525
3048	38302.3	77.01749420166016	62.2963412437101
2654	33351.15	62.39208984375	58.130695434745334
4283	53821.77	94.29701232910156	73.84636057451107
3062	38478.23	74.56084442138672	62.43924635979416
9380	117872.56	134.52980041503906	109.28397380044261
4168	52376.63	93.91271209716797	72.84821495723939
2973	37359.82	75.88568878173828	61.5251263021673
3700	46495.57	80.45396423339844	68.63662517577697
4044	50818.4	84.9037094116211	71.75639845274425
4915	61763.71	83.27650451660156	79.1073470821347
3246	40790.44	79.38733673095703	64.2879114780558
4456	55995.75	78.4835205078125	75.32300718465696
2897	36404.78	65.136474609375	60.73363945210073
7846	98595.74	120.40699005126953	99.94917442376443
4896	61524.95	87.03802490234375	78.95429570975449
2714	34105.13	68.82988739013672	58.784114558367136
2004	25183.01	58.61800003051758	50.51308788471822
3150	39584.07	71.46163940429688	63.330123684671285
3420	42976.99	76.480712890625	65.98847810788074
